FIPS,2000_tract,2000_total,2000_white,2000_black,2000_native,2000_asian,2000_other,2000_mixed,2000_latino,2000_pct_white,2000_pct_black,2000_pct_native,2000_pct_asian,PCT_SE_T015_007,2000_pct_other,2000_pct_mixed,2000_pct_latino,2000_over_25,2000_educ_less_hs,2000_educ_hs,2000_educ_some_college,2000_educ_bach,2000_educ_masters,2000_educ_professional,2000_educ_doct,2000_pct_educ_less_hs,2000_pct_educ_educ_hs,2000_pct_educ_some_college,2000_pct_educ_bach,2000_pct_educ_masters,2000_pct_educ_professional,2000_pct_educ_doct,2000_over_16,2000_employed,2000_unemployed,2000_pct_employed,2000_pct_unemployed,2000_med_income_1999,2000_occupied_units,2000_owner,2000_renter,2000_pct_owner,2000_pct_renter,2000_med_value_owner,2000_med_gross_rent
6037132000,132000,6115,3250,177,20,396,23,237,1987,53.15,2.89,0.33,6.48,0.41,0.38,3.88,32.49,4096,830,3266,2427,1009,313,62,19,20.26,79.74,59.25,24.63,7.64,1.51,0.46,2901,2733,168,94.21,5.79,50102,2186,1524,662,69.72,30.28,189400,758
6037132100,132100,4935,2233,274,15,566,10,174,1656,45.25,5.55,0.3,11.47,0.14,0.2,3.53,33.56,3537,742,2795,2072,938,276,70,20,20.98,79.02,58.58,26.52,7.8,1.98,0.57,2787,2574,213,92.36,7.64,44848,1997,994,1003,49.77,50.23,177000,756
6037132300,132300,5684,2040,211,11,678,8,151,2583,35.89,3.71,0.19,11.93,0.04,0.14,2.66,45.44,3616,1364,2252,1492,677,167,78,20,37.72,62.28,41.26,18.72,4.62,2.16,0.55,2475,2317,158,93.62,6.38,29975,2048,765,1283,37.35,62.65,165400,624
6037132500,132500,7076,3266,268,14,624,16,263,2622,46.16,3.79,0.2,8.82,0.04,0.23,3.72,37.05,4752,1389,3363,2216,906,216,64,20,29.23,70.77,46.63,19.07,4.55,1.35,0.42,3211,2918,293,90.88,9.12,40770,2355,1192,1163,50.62,49.38,139200,677
6037132700,132700,4844,1627,115,15,202,7,111,2764,33.59,2.37,0.31,4.17,0.06,0.14,2.29,57.06,2855,1139,1716,1165,421,161,94,40,39.89,60.11,40.81,14.75,5.64,3.29,1.4,2128,2041,87,95.91,4.09,40000,1441,789,652,54.75,45.25,181100,637
6037132900,132900,3481,2343,110,9,245,2,143,622,67.31,3.16,0.26,7.04,0.2,0.06,4.11,17.87,2422,383,2039,1397,751,218,90,17,15.81,84.19,57.68,31.01,9,3.72,0.7,1814,1729,85,95.31,4.69,51281,1279,795,484,62.16,37.84,224300,869
6037133000,133000,4011,1568,127,11,390,3,102,1810,39.09,3.17,0.27,9.72,0,0.07,2.54,45.13,2522,668,1854,1102,441,96,32,0,26.49,73.51,43.7,17.49,3.81,1.27,0,1927,1853,74,96.16,3.84,53446,1162,860,302,74.01,25.99,157800,1013
6037133100,133100,4981,2739,186,15,373,10,244,1407,54.99,3.73,0.3,7.49,0.14,0.2,4.9,28.25,3436,838,2598,1819,742,177,45,4,24.39,75.61,52.94,21.59,5.15,1.31,0.12,2149,1985,164,92.37,7.63,45319,1653,823,830,49.79,50.21,197600,685
6037134000,134000,6930,1253,262,33,948,14,102,4304,18.08,3.78,0.48,13.68,0.2,0.2,1.47,62.11,4054,1893,2161,1371,528,137,33,14,46.69,53.31,33.82,13.02,3.38,0.81,0.35,3164,2984,180,94.31,5.69,41264,1865,814,1051,43.65,56.35,169200,721
6037134101,134101,4645,1633,133,8,1156,5,154,1552,35.16,2.86,0.17,24.89,0.09,0.11,3.32,33.41,2930,755,2175,1564,634,142,82,4,25.77,74.23,53.38,21.64,4.85,2.8,0.14,2214,2026,188,91.51,8.49,52138,1388,942,446,67.87,32.13,212600,698
6037134103,134103,3986,1963,167,6,667,7,120,1051,49.25,4.19,0.15,16.73,0.13,0.18,3.01,26.37,2592,557,2035,1610,471,96,19,0,21.49,78.51,62.11,18.17,3.7,0.73,0,2058,1864,194,90.57,9.43,51034,1314,878,436,66.82,33.18,190600,718
6037134104,134104,4274,1042,231,5,1060,11,124,1783,24.38,5.4,0.12,24.8,0.42,0.26,2.9,41.72,2452,684,1768,1383,711,276,50,35,27.9,72.1,56.4,29,11.26,2.04,1.43,1994,1882,112,94.38,5.62,51742,1218,545,673,44.75,55.25,247000,748
6037134201,134201,3919,1572,135,10,432,7,76,1678,40.11,3.44,0.26,11.02,0.23,0.18,1.94,42.82,2462,683,1779,1328,566,178,51,18,27.74,72.26,53.94,22.99,7.23,2.07,0.73,1866,1728,138,92.6,7.4,60625,1161,828,333,71.32,28.68,191400,945
6037134302,134302,3618,2341,91,4,486,4,131,558,64.7,2.52,0.11,13.43,0.08,0.11,3.62,15.42,2569,337,2232,1774,877,219,51,9,13.12,86.88,69.05,34.14,8.52,1.99,0.35,2076,1906,170,91.81,8.19,63984,1229,1047,182,85.19,14.81,216500,1435
6037134303,134303,4633,2450,124,6,539,12,154,1342,52.88,2.68,0.13,11.63,0.13,0.26,3.32,28.97,3295,680,2615,2054,882,254,122,22,20.64,79.36,62.34,26.77,7.71,3.7,0.67,2460,2236,224,90.89,9.11,53179,1647,1221,426,74.13,25.87,175500,1145
6037134304,134304,2838,1505,85,6,555,3,102,577,53.03,3,0.21,19.56,0.18,0.11,3.59,20.33,1976,366,1610,1030,509,120,46,8,18.52,81.48,52.13,25.76,6.07,2.33,0.4,1405,1203,202,85.62,14.38,64167,837,629,208,75.15,24.85,212400,821
6037134305,134305,4142,454,118,11,287,3,63,3199,10.96,2.85,0.27,6.93,0.17,0.07,1.52,77.23,2208,1331,877,531,200,26,0,0,60.28,39.72,24.05,9.06,1.18,0,0,1636,1429,207,87.35,12.65,25903,1071,22,1049,2.05,97.95,117900,670
6037134306,134306,3458,1206,234,10,470,6,122,1408,34.88,6.77,0.29,13.59,0.06,0.17,3.53,40.72,2118,619,1499,1078,436,131,56,19,29.23,70.77,50.9,20.59,6.19,2.64,0.9,1695,1582,113,93.33,6.67,45035,1148,268,880,23.34,76.66,178300,792
6037134401,134401,6225,4520,140,11,904,15,195,438,72.61,2.25,0.18,14.52,0.03,0.24,3.13,7.04,4091,229,3862,3190,1688,625,227,49,5.6,94.4,77.98,41.26,15.28,5.55,1.2,3301,3191,110,96.67,3.33,97201,2027,1873,154,92.4,7.6,371900,1369
6037134421,134421,3877,3035,62,10,443,6,93,228,78.28,1.6,0.26,11.43,0,0.15,2.4,5.88,2745,129,2616,2219,1373,499,224,26,4.7,95.3,80.84,50.02,18.18,8.16,0.95,2137,2055,82,96.16,3.84,99436,1370,1304,66,95.18,4.82,333000,1839
6037134422,134422,4512,3006,124,11,689,14,146,518,66.62,2.75,0.24,15.27,0.09,0.31,3.24,11.48,3096,267,2829,2283,1183,440,116,23,8.62,91.38,73.74,38.21,14.21,3.75,0.74,2334,2230,104,95.54,4.46,72763,1567,1366,201,87.17,12.83,258600,1373
6037134510,134510,6431,871,157,26,306,12,90,4963,13.54,2.44,0.4,4.76,0.09,0.19,1.4,77.17,3399,1984,1415,906,347,83,14,5,58.37,41.63,26.65,10.21,2.44,0.41,0.15,2993,2738,255,91.48,8.52,32428,1767,302,1465,17.09,82.91,149300,650
6037134520,134520,5401,767,204,11,424,12,91,3886,14.2,3.78,0.2,7.85,0.11,0.22,1.68,71.95,2840,1530,1310,884,412,70,35,0,53.87,46.13,31.13,14.51,2.46,1.23,0,2489,2287,202,91.88,8.12,30527,1665,283,1382,17,83,102100,643
6037134710,134710,5229,1058,169,6,501,9,94,3385,20.23,3.23,0.11,9.58,0.13,0.17,1.8,64.74,2853,1135,1718,981,509,140,69,0,39.78,60.22,34.38,17.84,4.91,2.42,0,2226,1864,362,83.74,16.26,30227,1523,363,1160,23.83,76.17,179600,634
6037134720,134720,4490,1789,279,19,793,13,133,1455,39.84,6.21,0.42,17.66,0.2,0.29,2.96,32.41,2970,608,2362,1572,783,262,66,31,20.47,79.53,52.93,26.36,8.82,2.22,1.04,2505,2183,322,87.15,12.85,45361,1581,756,825,47.82,52.18,164200,769
6037134800,134800,5531,2418,207,20,547,15,185,2135,43.72,3.74,0.36,9.89,0.07,0.27,3.34,38.6,3607,1055,2552,1694,747,135,32,0,29.25,70.75,46.96,20.71,3.74,0.89,0,2744,2593,151,94.5,5.5,54444,1688,1332,356,78.91,21.09,175300,1162
6037134901,134901,2962,1915,92,5,154,13,140,641,64.65,3.11,0.17,5.2,0.07,0.44,4.73,21.64,2227,359,1868,1340,610,161,65,12,16.12,83.88,60.17,27.39,7.23,2.92,0.54,1381,1333,48,96.52,3.48,53125,1149,743,406,64.66,35.34,219500,643
6037134902,134902,7385,2828,355,11,674,16,214,3279,38.29,4.81,0.15,9.13,0.11,0.22,2.9,44.4,4575,1358,3217,2396,990,291,83,23,29.68,70.32,52.37,21.64,6.36,1.81,0.5,3852,3509,343,91.1,8.9,35648,2703,785,1918,29.04,70.96,192800,693
6037135102,135102,3333,2462,74,9,302,8,96,379,73.87,2.22,0.27,9.06,0.09,0.24,2.88,11.37,2402,252,2150,1611,861,285,110,33,10.49,89.51,67.07,35.85,11.87,4.58,1.37,1668,1507,161,90.35,9.65,71105,1150,970,180,84.35,15.65,245100,1250
6037135111,135111,3007,1906,144,9,238,10,111,579,63.39,4.79,0.3,7.91,0.33,0.33,3.69,19.26,2143,295,1848,1322,611,146,53,0,13.77,86.23,61.69,28.51,6.81,2.47,0,1722,1651,71,95.88,4.12,50409,1141,692,449,60.65,39.35,212100,879
6037135112,135112,6011,4399,290,16,591,16,225,465,73.18,4.82,0.27,9.83,0.15,0.27,3.74,7.74,4871,425,4446,3713,2244,832,281,61,8.73,91.27,76.23,46.07,17.08,5.77,1.25,3509,3386,123,96.49,3.51,38023,3595,662,2933,18.41,81.59,186100,988
6037135201,135201,2449,1774,69,6,211,5,77,307,72.44,2.82,0.24,8.62,0,0.2,3.14,12.54,1707,245,1462,1094,478,188,63,20,14.35,85.65,64.09,28,11.01,3.69,1.17,1161,1086,75,93.54,6.46,60893,814,678,136,83.29,16.71,253400,1338
6037135202,135202,4283,3098,81,23,417,2,111,548,72.33,1.89,0.54,9.74,0.07,0.05,2.59,12.79,2906,316,2590,2095,989,333,164,50,10.87,89.13,72.09,34.03,11.46,5.64,1.72,2112,2055,57,97.3,2.7,67708,1479,1233,246,83.37,16.63,233900,1470
6037135203,135203,6996,5254,97,16,746,9,242,630,75.1,1.39,0.23,10.66,0.03,0.13,3.46,9.01,4893,338,4555,3601,2004,708,348,103,6.91,93.09,73.59,40.96,14.47,7.11,2.11,3665,3524,141,96.15,3.85,75918,2456,2160,296,87.95,12.05,253500,1292
6037137000,137000,4583,3779,91,8,274,8,98,320,82.46,1.99,0.17,5.98,0.11,0.17,2.14,6.98,3254,177,3077,2498,1543,549,216,59,5.44,94.56,76.77,47.42,16.87,6.64,1.81,2375,2281,94,96.04,3.96,82992,1674,1467,207,87.63,12.37,360800,1275
6037137102,137102,7366,5562,341,16,558,20,353,503,75.51,4.63,0.22,7.58,0.18,0.27,4.79,6.83,5608,311,5297,4360,2557,909,391,118,5.55,94.45,77.75,45.6,16.21,6.97,2.1,4263,4020,243,94.3,5.7,55550,3452,1543,1909,44.7,55.3,271300,1219
6037137201,137201,5121,3753,200,15,364,8,213,561,73.29,3.91,0.29,7.11,0.14,0.16,4.16,10.95,3933,356,3577,2956,1482,551,206,69,9.05,90.95,75.16,37.68,14.01,5.24,1.75,3050,2876,174,94.3,5.7,50523,2345,1097,1248,46.78,53.22,261800,924
6037137301,137301,2174,1784,46,1,120,18,58,145,82.06,2.12,0.05,5.52,0.09,0.83,2.67,6.67,1584,60,1524,1305,776,312,131,45,3.79,96.21,82.39,48.99,19.7,8.27,2.84,1200,1151,49,95.92,4.08,93750,736,672,64,91.3,8.7,380300,1077
6037137302,137302,4392,3722,83,7,262,6,95,215,84.74,1.89,0.16,5.97,0.05,0.14,2.16,4.9,3227,142,3085,2667,1683,641,301,89,4.4,95.6,82.65,52.15,19.86,9.33,2.76,2212,2149,63,97.15,2.85,92728,1584,1506,78,95.08,4.92,385000,1979
6037137401,137401,4299,3508,77,8,182,7,164,345,81.6,1.79,0.19,4.23,0.19,0.16,3.81,8.03,3222,201,3021,2593,1684,522,218,87,6.24,93.76,80.48,52.27,16.2,6.77,2.7,2384,2329,55,97.69,2.31,72629,1825,1417,408,77.64,22.36,302300,1161
6037137402,137402,5404,4430,119,7,319,16,222,287,81.98,2.2,0.13,5.9,0.07,0.3,4.11,5.31,3955,162,3793,3196,2042,833,334,82,4.1,95.9,80.81,51.63,21.06,8.45,2.07,2826,2564,262,90.73,9.27,95333,1976,1600,376,80.97,19.03,369500,1376
6037137501,137501,3723,2781,186,2,258,9,128,359,74.7,5,0.05,6.93,0,0.24,3.44,9.64,2665,156,2509,2166,1305,458,263,25,5.85,94.15,81.28,48.97,17.19,9.87,0.94,2119,2006,113,94.67,5.33,68224,1604,683,921,42.58,57.42,558600,1115
6037137502,137502,4025,3218,82,15,217,7,226,260,79.95,2.04,0.37,5.39,0,0.17,5.61,6.46,3047,189,2858,2358,1370,425,226,48,6.2,93.8,77.39,44.96,13.95,7.42,1.58,2237,2153,84,96.24,3.76,62898,1654,1211,443,73.22,26.78,275600,1193
6037137504,137504,1944,1695,30,1,73,3,76,66,87.19,1.54,0.05,3.76,0,0.15,3.91,3.4,1462,43,1419,1236,893,420,202,35,2.94,97.06,84.54,61.08,28.73,13.82,2.39,964,940,24,97.51,2.49,133506,700,673,27,96.14,3.86,600100,1625
6037138000,138000,4299,3643,74,10,186,8,132,242,84.74,1.72,0.23,4.33,0.09,0.19,3.07,5.63,3308,148,3160,2740,1725,688,290,73,4.47,95.53,82.83,52.15,20.8,8.77,2.21,2471,2420,51,97.94,2.06,85196,1760,1546,214,87.84,12.16,359800,1446
6037139000,139000,4776,3437,175,13,279,14,201,653,71.96,3.66,0.27,5.84,0.08,0.29,4.21,13.67,3637,376,3261,2592,1306,370,152,34,10.34,89.66,71.27,35.91,10.17,4.18,0.93,2961,2768,193,93.48,6.52,49451,2186,1067,1119,48.81,51.19,217000,954
6037139200,139200,4823,3297,168,6,255,17,170,905,68.36,3.48,0.12,5.29,0.1,0.35,3.52,18.76,3618,447,3171,2490,1264,372,152,46,12.35,87.65,68.82,34.94,10.28,4.2,1.27,2791,2595,196,92.98,7.02,41818,2204,1040,1164,47.19,52.81,191200,785
6037139301,139301,4152,3254,128,6,212,0,199,346,78.37,3.08,0.14,5.11,0.17,0,4.79,8.33,3003,231,2772,2365,1435,572,234,60,7.69,92.31,78.75,47.79,19.05,7.79,2,2198,2113,85,96.13,3.87,78743,1502,1262,240,84.02,15.98,296100,1133
6037139302,139302,4338,2278,377,13,313,42,368,946,52.51,8.69,0.3,7.22,0.02,0.97,8.48,21.81,2987,509,2478,1900,966,283,115,19,17.04,82.96,63.61,32.34,9.47,3.85,0.64,2332,2108,224,90.39,9.61,34173,1908,515,1393,26.99,73.01,98000,755
6037139303,139303,4384,2576,196,7,289,11,224,1078,58.76,4.47,0.16,6.59,0.07,0.25,5.11,24.59,3083,641,2442,1837,855,324,121,26,20.79,79.21,59.58,27.73,10.51,3.92,0.84,2281,2216,65,97.15,2.85,33792,1978,577,1401,29.17,70.83,140100,782
6037139400,139400,5387,3990,143,8,273,13,258,701,74.07,2.65,0.15,5.07,0.02,0.24,4.79,13.01,3768,513,3255,2631,1545,619,349,21,13.61,86.39,69.82,41,16.43,9.26,0.56,2560,2446,114,95.55,4.45,58620,2041,1102,939,53.99,46.01,516600,807
6037139501,139501,7987,6161,232,18,387,21,524,639,77.14,2.9,0.23,4.85,0.06,0.26,6.56,8,6533,938,5595,4255,2352,897,371,72,14.36,85.64,65.13,36,13.73,5.68,1.1,4207,3957,250,94.06,5.94,35932,4417,1419,2998,32.13,67.87,157700,833
6037139502,139502,2887,2317,53,8,119,1,157,232,80.26,1.84,0.28,4.12,0,0.03,5.44,8.04,2102,298,1804,1390,837,328,190,50,14.18,85.82,66.13,39.82,15.6,9.04,2.38,1291,1250,41,96.82,3.18,47167,1205,748,457,62.07,37.93,269900,1061
6037139600,139600,4547,3842,95,5,196,9,96,299,84.5,2.09,0.11,4.31,0.11,0.2,2.11,6.58,3572,283,3289,2697,1621,768,329,55,7.92,92.08,75.5,45.38,21.5,9.21,1.54,2476,2365,111,95.52,4.48,54421,2145,1340,805,62.47,37.53,531800,934
6037139701,139701,4571,3998,60,1,173,7,98,230,87.46,1.31,0.02,3.78,0.09,0.15,2.14,5.03,3338,198,3140,2733,1756,780,338,62,5.93,94.07,81.88,52.61,23.37,10.13,1.86,2069,2023,46,97.78,2.22,95816,1811,1619,192,89.4,10.6,484100,1292
6037139702,139702,5928,5236,79,3,219,11,175,205,88.33,1.33,0.05,3.69,0,0.19,2.95,3.46,4492,192,4300,3730,2888,1587,917,160,4.27,95.73,83.04,64.29,35.33,20.41,3.56,2978,2876,102,96.57,3.43,126206,2205,2121,84,96.19,3.81,645900,2001
6037139703,139703,2965,2542,16,0,137,9,174,87,85.73,0.54,0,4.62,0,0.3,5.87,2.93,2106,135,1971,1714,1322,638,439,70,6.41,93.59,81.39,62.77,30.29,20.85,3.32,1435,1372,63,95.61,4.39,148409,1008,934,74,92.66,7.34,728400,2001
6037139801,139801,3446,3103,59,3,124,5,49,103,90.05,1.71,0.09,3.6,0,0.15,1.42,2.99,2624,171,2453,2123,1492,765,399,57,6.52,93.48,80.91,56.86,29.15,15.21,2.17,1623,1564,59,96.36,3.64,113208,1268,1229,39,96.92,3.08,623300,2001
6037139802,139802,3667,3166,44,0,224,8,79,146,86.34,1.2,0,6.11,0,0.22,2.15,3.98,2580,133,2447,2204,1558,700,316,39,5.16,94.84,85.43,60.39,27.13,12.25,1.51,1808,1758,50,97.23,2.77,135840,1284,1246,38,97.04,2.96,629700,2001
6037141100,141100,5202,3890,253,12,273,12,217,542,74.78,4.86,0.23,5.25,0.06,0.23,4.17,10.42,4037,322,3715,3124,1738,620,177,41,7.98,92.02,77.38,43.05,15.36,4.38,1.02,3513,3335,178,94.93,5.07,50329,2885,774,2111,26.83,73.17,316200,878
6037141200,141200,6154,4632,247,19,323,30,212,687,75.27,4.01,0.31,5.25,0.06,0.49,3.44,11.16,4823,434,4389,3655,2170,797,386,109,9,91,75.78,44.99,16.52,8,2.26,4154,3832,322,92.25,7.75,46458,3335,959,2376,28.76,71.24,307500,917
6037141301,141301,5260,4165,171,9,253,21,204,435,79.18,3.25,0.17,4.81,0.04,0.4,3.88,8.27,4315,259,4056,3428,2053,784,302,112,6,94,79.44,47.58,18.17,7,2.6,3418,3219,199,94.18,5.82,46892,3057,934,2123,30.55,69.45,238400,900
6037141302,141302,5325,3941,253,13,385,16,210,506,74.01,4.75,0.24,7.23,0.02,0.3,3.94,9.5,4143,361,3782,3228,2064,828,312,125,8.71,91.29,77.91,49.82,19.99,7.53,3.02,3451,3297,154,95.54,4.46,48219,2848,804,2044,28.23,71.77,284900,999
6037141400,141400,4286,3414,126,10,218,23,157,338,79.65,2.94,0.23,5.09,0,0.54,3.66,7.89,3231,292,2939,2511,1588,624,284,62,9.04,90.96,77.72,49.15,19.31,8.79,1.92,2406,2252,154,93.6,6.4,60662,1816,1087,729,59.86,40.14,450200,910
6037141500,141500,2952,2564,21,3,172,4,70,117,86.86,0.71,0.1,5.83,0.03,0.14,2.37,3.96,2231,67,2164,1915,1445,793,478,121,3,97,85.84,64.77,35.54,21.43,5.42,1494,1464,30,97.99,2.01,153406,1123,1074,49,95.64,4.36,729400,2001
6037141600,141600,3871,3394,47,3,189,10,77,150,87.68,1.21,0.08,4.88,0.03,0.26,1.99,3.87,3016,68,2948,2668,1958,984,564,160,2.25,97.75,88.46,64.92,32.63,18.7,5.31,2198,2086,112,94.9,5.1,115393,1671,1566,105,93.72,6.28,581100,2000
6037141700,141700,2789,2449,54,4,101,7,56,117,87.81,1.94,0.14,3.62,0.04,0.25,2.01,4.2,2172,55,2117,1906,1380,541,242,73,2.53,97.47,87.75,63.54,24.91,11.14,3.36,1506,1402,104,93.09,6.91,119355,1204,1129,75,93.77,6.23,597800,2001
6037143100,143100,3528,2826,144,3,140,8,91,315,80.1,4.08,0.09,3.97,0.03,0.23,2.58,8.93,2852,127,2725,2454,1491,539,147,31,4.45,95.55,86.04,52.28,18.9,5.15,1.09,2355,2261,94,96.01,3.99,55721,1988,779,1209,39.19,60.81,424500,906
6037143200,143200,3752,2281,294,12,309,5,159,692,60.79,7.84,0.32,8.24,0,0.13,4.24,18.44,2815,181,2634,2219,1341,317,113,35,6.43,93.57,78.83,47.64,11.26,4.01,1.24,2536,2330,206,91.88,8.12,38934,2014,423,1591,21,79,309300,786
6037143300,143300,5565,4141,247,13,260,10,140,747,74.41,4.44,0.23,4.67,0.13,0.18,2.52,13.42,4414,286,4128,3520,1926,550,236,93,6.48,93.52,79.75,43.63,12.46,5.35,2.11,3519,3172,347,90.14,9.86,49613,2940,1083,1857,36.84,63.16,325300,812
6037143400,143400,5358,4282,199,14,244,25,162,424,79.92,3.71,0.26,4.55,0.15,0.47,3.02,7.91,4270,249,4021,3483,1896,666,225,33,5.83,94.17,81.57,44.4,15.6,5.27,0.77,3237,3041,196,93.95,6.05,52645,2752,1214,1538,44.11,55.89,366800,867
6037143500,143500,4218,3504,93,7,187,6,120,296,83.07,2.2,0.17,4.43,0.12,0.14,2.84,7.02,3348,126,3222,2802,1685,663,172,55,3.76,96.24,83.69,50.33,19.8,5.14,1.64,2705,2515,190,92.98,7.02,67022,2124,1015,1109,47.79,52.21,369800,996
6037143601,143601,4991,3526,343,13,410,15,133,546,70.65,6.87,0.26,8.21,0.1,0.3,2.66,10.94,4056,168,3888,3436,1974,567,173,44,4.14,95.86,84.71,48.67,13.98,4.27,1.08,3863,3602,261,93.24,6.76,45877,3099,438,2661,14.13,85.87,297800,865
6037143602,143602,3773,3154,96,6,137,13,107,258,83.59,2.54,0.16,3.63,0.05,0.34,2.84,6.84,3143,195,2948,2491,1353,398,166,37,6.2,93.8,79.26,43.05,12.66,5.28,1.18,2217,2021,196,91.16,8.84,52489,1965,912,1053,46.41,53.59,276600,876
6037143700,143700,3976,3228,140,4,208,30,142,221,81.19,3.52,0.1,5.23,0.08,0.75,3.57,5.56,3390,129,3261,2821,1867,730,316,86,3.81,96.19,83.22,55.07,21.53,9.32,2.54,2670,2498,172,93.56,6.44,78430,2118,1545,573,72.95,27.05,461100,1052
6037143800,143800,4650,3913,143,6,212,24,128,224,84.15,3.08,0.13,4.56,0,0.52,2.75,4.82,3925,193,3732,3282,2097,885,376,68,4.92,95.08,83.62,53.43,22.55,9.58,1.73,2760,2572,188,93.19,6.81,61406,2336,1390,946,59.5,40.5,541500,903
6037143901,143901,3863,3274,66,5,209,11,118,180,84.75,1.71,0.13,5.41,0,0.28,3.05,4.66,2963,72,2891,2505,1748,811,356,101,2.43,97.57,84.54,58.99,27.37,12.01,3.41,2202,2073,129,94.14,5.86,111535,1640,1416,224,86.34,13.66,596300,1814
6037143902,143902,2853,2430,71,5,124,4,54,158,85.17,2.49,0.18,4.35,0.25,0.14,1.89,5.54,2286,33,2253,2010,1156,405,181,50,1.44,98.56,87.93,50.57,17.72,7.92,2.19,1826,1672,154,91.57,8.43,60607,1396,811,585,58.09,41.91,518300,941
6037181000,181000,6134,2629,74,17,1497,25,179,1710,42.86,1.21,0.28,24.4,0.05,0.41,2.92,27.88,4380,563,3817,3077,1688,484,198,81,12.85,87.15,70.25,38.54,11.05,4.52,1.85,3032,2920,112,96.31,3.69,75196,2129,1606,523,75.43,24.57,258800,729
6037181300,181300,3771,1239,68,26,1057,15,121,1237,32.86,1.8,0.69,28.03,0.21,0.4,3.21,32.8,2658,468,2190,1776,896,288,116,54,17.61,82.39,66.82,33.71,10.84,4.36,2.03,2038,1877,161,92.1,7.9,58293,1328,915,413,68.9,31.1,245600,848
6037181400,181400,4439,1247,124,10,1195,6,166,1686,28.09,2.79,0.23,26.92,0.11,0.14,3.74,37.98,2952,658,2294,1815,942,288,93,37,22.29,77.71,61.48,31.91,9.76,3.15,1.25,2069,1906,163,92.12,7.88,40691,1559,503,1056,32.26,67.74,184900,740
6037181500,181500,3891,1169,57,14,800,9,110,1726,30.04,1.46,0.36,20.56,0.15,0.23,2.83,44.36,2622,554,2068,1579,731,207,74,12,21.13,78.87,60.22,27.88,7.89,2.82,0.46,2170,2073,97,95.53,4.47,52143,1319,895,424,67.85,32.15,187400,686
6037181600,181600,5662,1712,122,25,1390,13,162,2227,30.24,2.15,0.44,24.55,0.19,0.23,2.86,39.33,2913,662,2251,1614,788,192,56,32,22.73,77.27,55.41,27.05,6.59,1.92,1.1,2620,2340,280,89.31,10.69,38826,1558,655,903,42.04,57.96,194900,636
6037183101,183101,3998,744,98,24,372,12,63,2679,18.61,2.45,0.6,9.3,0.15,0.3,1.58,67.01,2449,864,1585,1043,495,187,38,0,35.28,64.72,42.59,20.21,7.64,1.55,0,1806,1686,120,93.36,6.64,43942,1265,734,531,58.02,41.98,156600,680
6037183102,183102,6132,1053,287,45,891,17,169,3662,17.17,4.68,0.73,14.53,0.13,0.28,2.76,59.72,3797,1248,2549,1745,749,249,102,39,32.87,67.13,45.96,19.73,6.56,2.69,1.03,2785,2551,234,91.6,8.4,36178,2097,785,1312,37.43,62.57,202600,652
6037183210,183210,5663,1315,171,27,717,16,105,3300,23.22,3.02,0.48,12.66,0.21,0.28,1.85,58.27,3559,1077,2482,1741,712,100,53,35,30.26,69.74,48.92,20.01,2.81,1.49,0.98,2662,2439,223,91.62,8.38,36311,1844,869,975,47.13,52.87,173400,654
6037183220,183220,4363,445,132,17,543,5,25,3193,10.2,3.03,0.39,12.45,0.07,0.11,0.57,73.18,2536,1609,927,595,172,37,22,12,63.45,36.55,23.46,6.78,1.46,0.87,0.47,1582,1418,164,89.63,10.37,31442,1145,464,681,40.52,59.48,141500,637
6037183300,183300,4897,514,42,30,869,8,75,3354,10.5,0.86,0.61,17.75,0.1,0.16,1.53,68.49,2944,1456,1488,924,364,101,51,16,49.46,50.54,31.39,12.36,3.43,1.73,0.54,2117,1994,123,94.19,5.81,37905,1366,800,566,58.57,41.43,152000,674
6037183400,183400,4127,535,40,17,909,3,50,2568,12.96,0.97,0.41,22.03,0.12,0.07,1.21,62.22,2405,938,1467,1166,515,102,62,23,39,61,48.48,21.41,4.24,2.58,0.96,1721,1565,156,90.94,9.06,35351,1213,529,684,43.61,56.39,163000,634
6037183510,183510,2900,218,18,11,250,2,28,2373,7.52,0.62,0.38,8.62,0,0.07,0.97,81.83,1642,742,900,507,208,45,26,19,45.19,54.81,30.88,12.67,2.74,1.58,1.16,1140,1025,115,89.91,10.09,40976,731,460,271,62.93,37.07,143900,615
6037183520,183520,4138,240,64,18,223,0,45,3541,5.8,1.55,0.43,5.39,0.17,0,1.09,85.57,2143,1381,762,441,178,57,20,0,64.44,35.56,20.58,8.31,2.66,0.93,0,1483,1300,183,87.66,12.34,26833,1055,285,770,27.01,72.99,155600,560
6037183610,183610,3729,232,86,14,320,1,57,3019,6.22,2.31,0.38,8.58,0,0.03,1.53,80.96,1940,1207,733,370,140,43,30,10,62.22,37.78,19.07,7.22,2.22,1.55,0.52,1512,1397,115,92.39,7.61,30845,968,239,729,24.69,75.31,138000,595
6037183620,183620,3316,347,61,10,362,3,50,2481,10.46,1.84,0.3,10.92,0.06,0.09,1.51,74.82,1886,1074,812,539,250,171,48,12,56.95,43.05,28.58,13.26,9.07,2.55,0.64,1298,1185,113,91.29,8.71,34784,974,383,591,39.32,60.68,173900,595
