fips,tract_name,Geo_LOGRECNO,geo_tract,Geo_AREALAND,Geo_AREAWATR,Geo_GCUNI,total_hu,Geo_INTPTLAT,Geo_INTPTLON,total_pop,nhw,nhb,nhamin,nha,latino,pct_nhw,pct_nhb,pct_nhamin,pct_nha,pct_latino,ohu,ohu_oo,ohu_ro,pct_oo,pct_ro
6037541605,Census Tract 5416.05,323153,541605,867708,0,N,1312,+33.8993431,-118.2100244,5323,41,1144,7,6,4063,0.77,21.49,0.13,0.11,76.33,1220,542,678,44.43,55.57
6037541606,Census Tract 5416.06,323157,541606,340899,0,N,578,+33.8997715,-118.218295,2506,24,373,0,0,2104,0.96,14.88,0,0,83.96,534,149,385,27.9,72.1
6037541700,Census Tract 5417,323160,541700,1400305,0,Y,1392,+33.9170524,-118.2033535,6366,92,934,6,33,5271,1.45,14.67,0.09,0.52,82.8,1327,919,408,69.25,30.75
6037541801,Census Tract 5418.01,323167,541801,714941,0,N,1168,+33.9118044,-118.1946754,4903,82,687,7,29,3978,1.67,14.01,0.14,0.59,81.13,1116,524,592,46.95,53.05
6037541802,Census Tract 5418.02,323171,541802,1097070,0,N,1133,+33.9098344,-118.1867665,5431,65,528,10,8,4774,1.2,9.72,0.18,0.15,87.9,1096,696,400,63.5,36.5
6037542000,Census Tract 5420,323176,542000,978726,0,N,1240,+33.9055367,-118.2031731,5732,54,1467,32,28,4073,0.94,25.59,0.56,0.49,71.06,1189,706,483,59.38,40.62
6037542103,Census Tract 5421.03,323180,542103,571329,0,Y,915,+33.9012219,-118.196493,4114,32,592,1,8,3435,0.78,14.39,0.02,0.19,83.5,845,429,416,50.77,49.23
6037542104,Census Tract 5421.04,323184,542104,612263,0,Y,736,+33.9008370,-118.190616,3524,19,430,1,11,3017,0.54,12.2,0.03,0.31,85.61,694,375,319,54.03,45.97
6037542105,Census Tract 5421.05,323188,542105,623487,0,Y,1093,+33.8932111,-118.199065,5200,58,880,13,4,4189,1.12,16.92,0.25,0.08,80.56,1025,436,589,42.54,57.46
6037542106,Census Tract 5421.06,323192,542106,859260,54731,Y,703,+33.8934041,-118.1890767,3373,46,404,3,1,2874,1.36,11.98,0.09,0.03,85.21,664,301,363,45.33,54.67
6037542200,Census Tract 5422,323196,542200,1328443,55915,N,1610,+33.8868935,-118.1971508,6962,69,1517,9,6,5229,0.99,21.79,0.13,0.09,75.11,1519,972,547,63.99,36.01
6037542401,Census Tract 5424.01,323200,542401,1293383,0,N,1258,+33.8923624,-118.2109036,4912,38,1964,3,13,2755,0.77,39.98,0.06,0.26,56.09,1215,761,454,62.63,37.37
6037542402,Census Tract 5424.02,323205,542402,1567564,0,N,799,+33.8819690,-118.2124134,3152,48,1249,0,5,1746,1.52,39.63,0,0.16,55.39,754,523,231,69.36,30.64
6037542501,Census Tract 5425.01,323209,542501,577487,7732,N,1201,+33.8907006,-118.2367479,4307,30,2223,3,20,1755,0.7,51.61,0.07,0.46,40.75,1126,620,506,55.06,44.94
6037542502,Census Tract 5425.02,323212,542502,985367,9566,N,1340,+33.8940909,-118.2253101,4284,25,1731,24,19,2447,0.58,40.41,0.56,0.44,57.12,1234,356,878,28.85,71.15
6037542601,Census Tract 5426.01,323217,542601,551966,0,N,702,+33.9058075,-118.2265977,3016,18,414,4,1,2567,0.6,13.73,0.13,0.03,85.11,653,245,408,37.52,62.48
6037542602,Census Tract 5426.02,323221,542602,872253,0,N,1424,+33.8996115,-118.2262997,5496,60,1383,12,16,3944,1.09,25.16,0.22,0.29,71.76,1329,583,746,43.87,56.13
6037542700,Census Tract 5427,323225,542700,977018,17805,N,1357,+33.9013299,-118.2360631,5720,42,1489,7,2,4131,0.73,26.03,0.12,0.03,72.22,1257,792,465,63.01,36.99
6037542800,Census Tract 5428,323231,542800,776448,0,N,902,+33.8995257,-118.2473437,3123,23,1741,7,4,1271,0.74,55.75,0.22,0.13,40.7,864,643,221,74.42,25.58
6037542900,Census Tract 5429,323235,542900,807163,0,N,766,+33.8918787,-118.2453652,3285,28,674,2,17,2508,0.85,20.52,0.06,0.52,76.35,724,490,234,67.68,32.32
6037543000,Census Tract 5430,323238,543000,1314896,0,N,1233,+33.8906679,-118.2582626,4345,23,2408,4,7,1806,0.53,55.42,0.09,0.16,41.57,1172,838,334,71.5,28.5
6037543100,Census Tract 5431,323244,543100,2885930,0,N,1786,+33.8810330,-118.2539533,6759,45,3239,16,17,3352,0.67,47.92,0.24,0.25,49.59,1709,1318,391,77.12,22.88
6037543201,Census Tract 5432.01,323252,543201,1006563,3872,N,928,+33.8849107,-118.2347142,3607,37,1370,0,5,2129,1.03,37.98,0,0.14,59.02,876,595,281,67.92,32.08
6037543202,Census Tract 5432.02,323255,543202,3035882,53922,N,1202,+33.8798617,-118.230032,4867,43,1146,2,23,3582,0.88,23.55,0.04,0.47,73.6,1114,424,690,38.06,61.94
6037543304,Census Tract 5433.04,323260,543304,1610158,0,N,1995,+33.8522481,-118.2413562,6061,97,5280,5,117,385,1.6,87.11,0.08,1.93,6.35,1949,1786,163,91.64,8.36
6037543305,Census Tract 5433.05,323265,543305,8327692,158094,N,1043,+33.8611473,-118.2238692,2666,718,994,15,117,725,26.93,37.28,0.56,4.39,27.19,1008,915,93,90.77,9.23
6037543306,Census Tract 5433.06,323267,543306,4401621,102457,Y,2173,+33.8342784,-118.2427443,7214,558,1457,22,2336,2327,7.73,20.2,0.3,32.38,32.26,2107,1549,558,73.52,26.48
6037543321,Census Tract 5433.21,323272,543321,4880821,0,N,1821,+33.8656664,-118.25076,5418,478,3325,6,620,746,8.82,61.37,0.11,11.44,13.77,1752,1564,188,89.27,10.73
6037543322,Census Tract 5433.22,323275,543322,1964092,0,N,2121,+33.8525481,-118.2569604,6611,205,5025,5,411,635,3.1,76.01,0.08,6.22,9.61,2090,1932,158,92.44,7.56
6037543400,Census Tract 5434,323281,543400,2924886,180423,N,984,+33.8526247,-118.2687215,4090,240,704,7,618,2298,5.87,17.21,0.17,15.11,56.19,960,849,111,88.44,11.56
6037543501,Census Tract 5435.01,323285,543501,2661679,6246,N,2121,+33.8387785,-118.2825106,6805,629,535,13,3048,2199,9.24,7.86,0.19,44.79,32.31,2034,1114,920,54.77,45.23
6037543502,Census Tract 5435.02,323290,543502,1101735,21187,N,1499,+33.8404078,-118.2931768,4560,860,163,19,1062,2286,18.86,3.57,0.42,23.29,50.13,1434,987,447,68.83,31.17
6037543503,Census Tract 5435.03,323294,543503,1663219,12127,N,1776,+33.8331813,-118.2920619,5687,1074,441,10,2247,1682,18.89,7.75,0.18,39.51,29.58,1722,1145,577,66.49,33.51
6037543601,Census Tract 5436.01,323297,543601,649804,0,N,1096,+33.8216423,-118.2814216,3910,331,227,9,1696,1456,8.47,5.81,0.23,43.38,37.24,1078,687,391,63.73,36.27
6037543602,Census Tract 5436.02,323299,543602,1625915,0,N,2663,+33.8177539,-118.2928473,7762,1613,622,40,2613,2473,20.78,8.01,0.52,33.66,31.86,2560,1984,576,77.5,22.5
6037543603,Census Tract 5436.03,323303,543603,1477970,0,N,1488,+33.8044726,-118.2937974,3690,1090,1037,10,707,659,29.54,28.1,0.27,19.16,17.86,1450,1343,107,92.62,7.38
6037543604,Census Tract 5436.04,323306,543604,2603661,24234,N,1447,+33.8095428,-118.279506,5620,509,299,7,2524,1947,9.06,5.32,0.12,44.91,34.64,1410,1225,185,86.88,13.12
6037543701,Census Tract 5437.01,323309,543701,635470,0,N,670,+33.8216408,-118.269697,2994,226,48,3,1026,1497,7.55,1.6,0.1,34.27,50,656,547,109,83.38,16.62
6037543702,Census Tract 5437.02,323312,543702,1315475,0,N,1914,+33.8135657,-118.2696681,7083,710,334,18,2054,3682,10.02,4.72,0.25,29,51.98,1849,1381,468,74.69,25.31
6037543703,Census Tract 5437.03,323318,543703,1016397,19326,N,976,+33.8026513,-118.2701989,3472,351,174,5,773,2002,10.11,5.01,0.14,22.26,57.66,950,712,238,74.95,25.05
6037543801,Census Tract 5438.01,323320,543801,2160427,41551,N,1540,+33.8414725,-118.2732944,5263,573,253,17,1692,2390,10.89,4.81,0.32,32.15,45.41,1490,1166,324,78.26,21.74
6037543802,Census Tract 5438.02,323324,543802,1355929,0,N,2065,+33.8293509,-118.2697206,7126,515,582,6,3160,2360,7.23,8.17,0.08,44.34,33.12,1982,1104,878,55.7,44.3
6037543903,Census Tract 5439.03,323329,543903,1340791,14935,N,991,+33.8296613,-118.2576884,3804,305,190,0,1523,1639,8.02,4.99,0,40.04,43.09,977,828,149,84.75,15.25
6037543905,Census Tract 5439.05,323332,543905,2741485,1393,Y,991,+33.8155623,-118.2550214,4510,153,437,9,330,3439,3.39,9.69,0.2,7.32,76.25,955,641,314,67.12,32.88
6037544001,Census Tract 5440.01,323336,544001,2257876,18703,Y,1245,+33.8388248,-118.2165909,4791,339,349,4,590,3313,7.08,7.28,0.08,12.31,69.15,1178,806,372,68.42,31.58
6037544002,Census Tract 5440.02,323341,544002,1143786,0,Y,841,+33.8289273,-118.2179347,3142,386,142,2,494,1953,12.29,4.52,0.06,15.72,62.16,816,627,189,76.84,23.16
6037550000,Census Tract 5500,323345,550000,780448,0,N,171,+33.9239459,-118.0671761,1146,375,155,4,177,385,32.72,13.53,0.35,15.45,33.6,132,111,21,84.09,15.91
6037550100,Census Tract 5501,323347,550100,1648943,0,N,1888,+33.9237304,-118.0760625,7518,861,181,8,596,5807,11.45,2.41,0.11,7.93,77.24,1847,1500,347,81.21,18.79
6037550201,Census Tract 5502.01,323354,550201,571346,0,Y,818,+33.9283366,-118.0840271,2941,281,69,7,150,2391,9.55,2.35,0.24,5.1,81.3,786,413,373,52.54,47.46
6037550202,Census Tract 5502.02,323357,550202,1264789,0,Y,1468,+33.9212850,-118.0896892,5496,852,215,22,376,3931,15.5,3.91,0.4,6.84,71.52,1436,1193,243,83.08,16.92
6037550300,Census Tract 5503,323363,550300,2456202,72960,N,2170,+33.9257822,-118.1013655,7727,1235,266,23,634,5439,15.98,3.44,0.3,8.2,70.39,2095,1398,697,66.73,33.27
6037550400,Census Tract 5504,323371,550400,867795,8853,N,415,+33.9365565,-118.0976911,1534,270,34,4,82,1139,17.6,2.22,0.26,5.35,74.25,406,333,73,82.02,17.98
6037550500,Census Tract 5505,323373,550500,2552356,111788,N,2436,+33.9502684,-118.1063383,7809,1520,151,10,725,5320,19.46,1.93,0.13,9.28,68.13,2313,1701,612,73.54,26.46
6037550601,Census Tract 5506.01,323380,550601,1172076,0,Y,1779,+33.9622692,-118.1171582,5639,875,176,12,467,4038,15.52,3.12,0.21,8.28,71.61,1699,786,913,46.26,53.74
6037550602,Census Tract 5506.02,323385,550602,1476978,0,Y,1286,+33.9551248,-118.1223634,4211,1129,69,5,400,2565,26.81,1.64,0.12,9.5,60.91,1238,1036,202,83.68,16.32
6037550700,Census Tract 5507,323390,550700,2158598,69009,N,2083,+33.9642238,-118.1314443,6921,1437,104,15,481,4796,20.76,1.5,0.22,6.95,69.3,2000,1490,510,74.5,25.5
6037550800,Census Tract 5508,323397,550800,2860225,39165,N,2288,+33.9512700,-118.1433556,7170,1698,156,11,364,4866,23.68,2.18,0.15,5.08,67.87,2191,1394,797,63.62,36.38
6037550901,Census Tract 5509.01,323405,550901,1125709,0,Y,1426,+33.9420607,-118.1289738,3762,716,98,4,158,2748,19.03,2.6,0.11,4.2,73.05,1330,261,1069,19.62,80.38
6037550902,Census Tract 5509.02,323409,550902,967596,0,Y,1998,+33.9477159,-118.1251864,5572,875,135,18,441,4014,15.7,2.42,0.32,7.91,72.04,1876,533,1343,28.41,71.59
6037551000,Census Tract 5510,323414,551000,2357549,94082,N,2381,+33.9374454,-118.112141,7200,1719,133,7,641,4591,23.88,1.85,0.1,8.9,63.76,2280,1461,819,64.08,35.92
6037551101,Census Tract 5511.01,323421,551101,1686391,0,Y,1240,+33.9218213,-118.1262274,3926,419,208,8,252,2986,10.67,5.3,0.2,6.42,76.06,1161,337,824,29.03,70.97
6037551102,Census Tract 5511.02,323425,551102,1641503,43620,Y,1784,+33.9259214,-118.1206401,5503,457,409,18,195,4350,8.3,7.43,0.33,3.54,79.05,1685,129,1556,7.66,92.34
6037551201,Census Tract 5512.01,323429,551201,788712,0,N,1173,+33.9280828,-118.1453112,3588,653,140,3,220,2514,18.2,3.9,0.08,6.13,70.07,1115,522,593,46.82,53.18
6037551202,Census Tract 5512.02,323432,551202,1401068,0,N,2359,+33.9245710,-118.1381271,7666,1196,283,10,467,5608,15.6,3.69,0.13,6.09,73.15,2233,964,1269,43.17,56.83
6037551300,Census Tract 5513,323437,551300,1530183,0,N,1964,+33.9352796,-118.1339117,5422,977,211,12,263,3899,18.02,3.89,0.22,4.85,71.91,1843,486,1357,26.37,73.63
6037551401,Census Tract 5514.01,323441,551401,731877,0,Y,1468,+33.9440174,-118.156034,4290,687,138,9,248,3147,16.01,3.22,0.21,5.78,73.36,1391,536,855,38.53,61.47
6037551402,Census Tract 5514.02,323444,551402,1158332,0,Y,1360,+33.9414621,-118.1459703,4468,909,109,10,355,3021,20.34,2.44,0.22,7.95,67.61,1325,876,449,66.11,33.89
6037551501,Census Tract 5515.01,323448,551501,1447650,19675,Y,1574,+33.9373038,-118.1608904,4869,1031,226,6,342,3196,21.17,4.64,0.12,7.02,65.64,1513,782,731,51.69,48.31
6037551502,Census Tract 5515.02,323451,551502,1101057,0,Y,1271,+33.9270686,-118.1527452,4250,803,135,3,310,2938,18.89,3.18,0.07,7.29,69.13,1219,673,546,55.21,44.79
6037551600,Census Tract 5516,323455,551600,912887,0,N,0,+33.9255374,-118.1619504,31,5,12,0,3,11,16.13,38.71,0,9.68,35.48,0,0,0,,
6037551700,Census Tract 5517,323457,551700,1297126,0,N,1783,+33.9172388,-118.147433,6547,748,270,14,249,5178,11.43,4.12,0.21,3.8,79.09,1721,1024,697,59.5,40.5
6037551800,Census Tract 5518,323463,551800,2200101,28083,N,2504,+33.9131762,-118.1260092,7533,1312,548,19,659,4883,17.42,7.27,0.25,8.75,64.82,2420,1169,1251,48.31,51.69
6037551900,Census Tract 5519,323469,551900,1542001,27583,N,1471,+33.9105501,-118.1046032,5344,864,353,15,526,3516,16.17,6.61,0.28,9.84,65.79,1414,1039,375,73.48,26.52
6037552001,Census Tract 5520.01,323476,552001,802789,0,Y,1011,+33.9123664,-118.0951779,4105,497,121,16,397,3009,12.11,2.95,0.39,9.67,73.3,983,746,237,75.89,24.11
6037552002,Census Tract 5520.02,323480,552002,706334,291,Y,1022,+33.9131184,-118.0876278,3721,341,236,15,442,2612,9.16,6.34,0.4,11.88,70.2,974,448,526,46,54
6037552100,Census Tract 5521,323484,552100,1461863,0,N,1881,+33.9054717,-118.0880792,5891,821,190,10,981,3821,13.94,3.23,0.17,16.65,64.86,1835,1022,813,55.69,44.31
6037552200,Census Tract 5522,323490,552200,1690842,980,N,1940,+33.9087246,-118.07318,6835,484,353,26,512,5388,7.08,5.16,0.38,7.49,78.83,1858,513,1345,27.61,72.39
6037552301,Census Tract 5523.01,323494,552301,1248275,0,Y,1313,+33.9126443,-118.0648469,4900,544,326,19,713,3183,11.1,6.65,0.39,14.55,64.96,1274,810,464,63.58,36.42
6037552302,Census Tract 5523.02,323498,552302,960532,0,Y,1268,+33.9065220,-118.0577671,3648,681,198,8,475,2209,18.67,5.43,0.22,13.02,60.55,1217,632,585,51.93,48.07
6037552400,Census Tract 5524,323502,552400,931593,0,N,599,+33.8991390,-118.0498503,2794,180,60,12,171,2344,6.44,2.15,0.43,6.12,83.89,576,451,125,78.3,21.7
6037552601,Census Tract 5526.01,323506,552601,711380,0,N,1169,+33.8913016,-118.0776264,5720,207,34,22,154,5260,3.62,0.59,0.38,2.69,91.96,1128,844,284,74.82,25.18
6037552602,Census Tract 5526.02,323511,552602,1374575,0,N,1123,+33.8912309,-118.0639397,4191,375,227,6,1387,2093,8.95,5.42,0.14,33.09,49.94,1089,679,410,62.35,37.65
6037552700,Census Tract 5527,323515,552700,1375437,0,N,1769,+33.8985899,-118.0732039,6985,852,183,17,661,5152,12.2,2.62,0.24,9.46,73.76,1714,1299,415,75.79,24.21
6037552800,Census Tract 5528,323521,552800,1293753,0,N,1642,+33.8984772,-118.091192,6401,797,209,9,686,4618,12.45,3.27,0.14,10.72,72.14,1587,1022,565,64.4,35.6
6037552900,Census Tract 5529,323526,552900,1309991,0,N,1981,+33.8912102,-118.0911533,6881,1003,343,15,1133,4200,14.58,4.98,0.22,16.47,61.04,1905,1054,851,55.33,44.67
6037553000,Census Tract 5530,323532,553000,1264481,0,N,1231,+33.8945795,-118.1040525,4825,849,178,10,347,3371,17.6,3.69,0.21,7.19,69.87,1201,1042,159,86.76,13.24
6037553100,Census Tract 5531,323537,553100,1985496,75627,N,2025,+33.8905614,-118.1115699,6298,1532,960,19,753,2811,24.33,15.24,0.3,11.96,44.63,1938,989,949,51.03,48.97
6037553200,Census Tract 5532,323542,553200,1860204,62552,N,2038,+33.9049648,-118.1205611,7055,1615,526,40,708,3974,22.89,7.46,0.57,10.04,56.33,1976,1473,503,74.54,25.46
6037553300,Census Tract 5533,323550,553300,840823,0,N,1072,+33.9043767,-118.1392813,3390,670,227,7,411,2006,19.76,6.7,0.21,12.12,59.17,1024,814,210,79.49,20.51
6037553400,Census Tract 5534,323554,553400,733209,0,N,1029,+33.9082352,-118.1471817,3861,350,89,14,162,3188,9.07,2.31,0.36,4.2,82.57,977,642,335,65.71,34.29
6037553502,Census Tract 5535.02,323558,553502,1265573,0,N,1336,+33.8999990,-118.1515696,4183,240,522,6,109,3196,5.74,12.48,0.14,2.61,76.4,1241,488,753,39.32,60.68
6037553503,Census Tract 5535.03,323561,553503,423255,0,Y,789,+33.9130459,-118.1541186,2768,124,376,2,44,2178,4.48,13.58,0.07,1.59,78.68,746,279,467,37.4,62.6
6037553504,Census Tract 5535.04,323563,553504,638682,0,Y,1360,+33.9067419,-118.1554579,5368,211,489,4,232,4368,3.93,9.11,0.07,4.32,81.37,1293,706,587,54.6,45.4
6037553601,Census Tract 5536.01,323567,553601,2038439,0,N,1275,+33.9046634,-118.1692228,4750,218,752,5,96,3564,4.59,15.83,0.11,2.02,75.03,1196,486,710,40.64,59.36
6037553602,Census Tract 5536.02,323570,553602,603488,0,N,1356,+33.9089742,-118.1644286,4730,200,978,3,107,3316,4.23,20.68,0.06,2.26,70.11,1284,447,837,34.81,65.19
6037553701,Census Tract 5537.01,323573,553701,996092,90558,N,929,+33.9049478,-118.1780909,4176,137,103,3,20,3885,3.28,2.47,0.07,0.48,93.03,893,387,506,43.34,56.66
6037553702,Census Tract 5537.02,323577,553702,776128,81745,N,1126,+33.8975428,-118.1828739,4902,87,230,2,61,4489,1.77,4.69,0.04,1.24,91.57,1089,629,460,57.76,42.24
6037553801,Census Tract 5538.01,323580,553801,1294831,0,N,1058,+33.8927048,-118.1687296,4174,163,700,3,74,3137,3.91,16.77,0.07,1.77,75.16,1006,233,773,23.16,76.84
6037553802,Census Tract 5538.02,323584,553802,1740074,36396,N,1971,+33.8861963,-118.1719652,6342,585,832,29,265,4550,9.22,13.12,0.46,4.18,71.74,1879,898,981,47.79,52.21
6037553901,Census Tract 5539.01,323588,553901,1277457,0,N,1722,+33.8928037,-118.1514235,6896,545,480,17,357,5406,7.9,6.96,0.25,5.18,78.39,1668,887,781,53.18,46.82
6037553902,Census Tract 5539.02,323593,553902,1056772,0,N,1649,+33.8851416,-118.153083,5809,505,518,12,166,4458,8.69,8.92,0.21,2.86,76.74,1586,584,1002,36.82,63.18
6037554001,Census Tract 5540.01,323597,554001,1082739,0,N,1241,+33.8990638,-118.1322329,4171,980,252,10,498,2336,23.5,6.04,0.24,11.94,56.01,1186,811,375,68.38,31.62
6037554002,Census Tract 5540.02,323602,554002,1269667,0,N,1844,+33.8922721,-118.1336322,5659,955,548,7,728,3297,16.88,9.68,0.12,12.86,58.26,1718,632,1086,36.79,63.21
6037554101,Census Tract 5541.01,323606,554101,473915,0,N,1102,+33.8928105,-118.1236012,3799,425,346,10,283,2645,11.19,9.11,0.26,7.45,69.62,1039,304,735,29.26,70.74
6037554103,Census Tract 5541.03,323609,554103,368572,0,Y,461,+33.8996980,-118.1201748,1572,331,150,2,190,853,21.06,9.54,0.13,12.09,54.26,448,268,180,59.82,40.18
6037554104,Census Tract 5541.04,323611,554104,364478,0,Y,798,+33.8931415,-118.1195565,2600,415,373,4,317,1439,15.96,14.35,0.15,12.19,55.35,767,197,570,25.68,74.32
6037554105,Census Tract 5541.05,323614,554105,337186,0,Y,1608,+33.8860491,-118.1198534,4569,606,910,4,421,2499,13.26,19.92,0.09,9.21,54.69,1507,92,1415,6.1,93.9
6037554201,Census Tract 5542.01,323617,554201,971183,0,N,1212,+33.8838461,-118.1382741,4108,867,403,13,505,2194,21.11,9.81,0.32,12.29,53.41,1166,691,475,59.26,40.74
6037554203,Census Tract 5542.03,323621,554203,684289,0,Y,1227,+33.8802194,-118.1247134,3689,921,400,18,363,1899,24.97,10.84,0.49,9.84,51.48,1170,392,778,33.5,66.5
6037554204,Census Tract 5542.04,323625,554204,659356,0,Y,1735,+33.8847475,-118.128584,4391,654,687,17,336,2546,14.89,15.65,0.39,7.65,57.98,1624,220,1404,13.55,86.45
6037554301,Census Tract 5543.01,323629,554301,674603,0,Y,1040,+33.8822564,-118.1456075,3554,404,642,2,219,2204,11.37,18.06,0.06,6.16,62.01,998,440,558,44.09,55.91
6037554302,Census Tract 5543.02,323633,554302,715186,0,Y,1227,+33.8729892,-118.146903,3916,453,763,13,468,2107,11.57,19.48,0.33,11.95,53.8,1163,302,861,25.97,74.03
6037554403,Census Tract 5544.03,323636,554403,843965,0,N,1810,+33.8736738,-118.1382198,5483,745,1204,19,622,2714,13.59,21.96,0.35,11.34,49.5,1692,415,1277,24.53,75.47
6037554404,Census Tract 5544.04,323639,554404,842581,0,N,1424,+33.8737190,-118.1295305,4447,787,735,15,568,2182,17.7,16.53,0.34,12.77,49.07,1352,312,1040,23.08,76.92
6037554405,Census Tract 5544.05,323642,554405,765523,0,Y,1279,+33.8737602,-118.1212147,3040,705,679,22,427,1094,23.19,22.34,0.72,14.05,35.99,1202,224,978,18.64,81.36
6037554406,Census Tract 5544.06,323645,554406,1103323,0,Y,1754,+33.8726125,-118.1125129,4875,1906,569,7,903,1285,39.1,11.67,0.14,18.52,26.36,1681,883,798,52.53,47.47
6037554511,Census Tract 5545.11,323649,554511,2329604,36765,N,1233,+33.8799253,-118.0387822,4029,505,198,2,2818,398,12.53,4.91,0.05,69.94,9.88,1210,983,227,81.24,18.76
6037554512,Census Tract 5545.12,323652,554512,3833257,0,N,1924,+33.8767523,-118.0551676,6108,872,406,2,4070,571,14.28,6.65,0.03,66.63,9.35,1902,1644,258,86.44,13.56
6037554513,Census Tract 5545.13,323655,554513,566962,0,N,831,+33.8836153,-118.0681112,2507,245,239,5,1749,220,9.77,9.53,0.2,69.76,8.78,808,654,154,80.94,19.06
6037554514,Census Tract 5545.14,323657,554514,1506630,0,N,1471,+33.8741124,-118.0696561,4322,714,432,3,2418,606,16.52,10,0.07,55.95,14.02,1425,1104,321,77.47,22.53
6037554515,Census Tract 5545.15,323661,554515,1209032,0,N,1168,+33.8520795,-118.0774113,3703,640,221,1,2112,594,17.28,5.97,0.03,57.03,16.04,1145,1005,140,87.77,12.23
6037554516,Census Tract 5545.16,323664,554516,1453853,0,N,1209,+33.8553144,-118.0672796,3902,607,242,4,2470,474,15.56,6.2,0.1,63.3,12.15,1182,1029,153,87.06,12.94
6037554517,Census Tract 5545.17,323667,554517,1321022,0,N,1559,+33.8623387,-118.0548956,4883,602,196,5,3448,467,12.33,4.01,0.1,70.61,9.56,1518,1000,518,65.88,34.12
6037554518,Census Tract 5545.18,323670,554518,1748828,58472,N,1671,+33.8682287,-118.0397288,5435,899,339,5,3531,497,16.54,6.24,0.09,64.97,9.14,1640,1408,232,85.85,14.15
6037554519,Census Tract 5545.19,323674,554519,1644433,90474,N,1241,+33.8527649,-118.0569743,3613,647,152,4,2388,324,17.91,4.21,0.11,66.09,8.97,1222,1121,101,91.73,8.27
6037554521,Census Tract 5545.21,323677,554521,4830500,114006,N,2022,+33.8721330,-118.1001151,5752,1439,543,7,2613,973,25.02,9.44,0.12,45.43,16.92,1972,1452,520,73.63,26.37
6037554522,Census Tract 5545.22,323681,554522,2153696,39478,N,1530,+33.8523009,-118.0931498,4787,971,315,13,2546,759,20.28,6.58,0.27,53.19,15.86,1502,1311,191,87.28,12.72
6037554600,Census Tract 5546,323685,554600,1056583,0,N,1338,+33.8836452,-118.0892922,4374,762,194,10,1458,1881,17.42,4.44,0.23,33.33,43,1289,800,489,62.06,37.94
6037554700,Census Tract 5547,323688,554700,801439,0,N,1027,+33.8842945,-118.0768827,4874,200,86,9,551,3945,4.1,1.76,0.18,11.3,80.94,995,741,254,74.47,25.53
6037554801,Census Tract 5548.01,323692,554801,904448,0,N,770,+33.8768314,-118.0832638,3366,257,84,3,399,2565,7.64,2.5,0.09,11.85,76.2,747,543,204,72.69,27.31
6037554802,Census Tract 5548.02,323695,554802,1535371,0,N,1805,+33.8693945,-118.0806903,6165,1567,216,14,2708,1486,25.42,3.5,0.23,43.93,24.1,1739,946,793,54.4,45.6
6037554900,Census Tract 5549,323699,554900,1757630,0,N,2122,+33.8612643,-118.0792349,6991,1694,243,19,2985,1859,24.23,3.48,0.27,42.7,26.59,2049,1034,1015,50.46,49.54
6037555001,Census Tract 5550.01,323705,555001,1262439,25934,N,1603,+33.8430305,-118.0882639,5411,956,459,25,1309,2492,17.67,8.48,0.46,24.19,46.05,1535,984,551,64.1,35.9
6037555002,Census Tract 5550.02,323710,555002,885482,24722,N,1152,+33.8352186,-118.089263,3475,913,370,16,531,1469,26.27,10.65,0.46,15.28,42.27,1107,559,548,50.5,49.5
6037555102,Census Tract 5551.02,323713,555102,1482386,0,N,1957,+33.8387305,-118.0769658,6526,644,673,17,1817,3199,9.87,10.31,0.26,27.84,49.02,1866,748,1118,40.09,59.91
6037555103,Census Tract 5551.03,323716,555103,957288,32078,N,1523,+33.8445898,-118.0652797,4727,1105,692,6,1311,1390,23.38,14.64,0.13,27.73,29.41,1419,741,678,52.22,47.78
6037555104,Census Tract 5551.04,323719,555104,842892,29799,N,1367,+33.8357784,-118.0653314,4239,748,210,11,1207,1965,17.65,4.95,0.26,28.47,46.36,1322,717,605,54.24,45.76
6037555202,Census Tract 5552.02,323722,555202,1054416,36623,N,1171,+33.8200771,-118.0728449,3399,2028,191,5,358,650,59.66,5.62,0.15,10.53,19.12,1149,1050,99,91.38,8.62
6037555211,Census Tract 5552.11,323725,555211,793064,0,N,1306,+33.8276575,-118.0768628,5818,254,48,25,281,5179,4.37,0.83,0.43,4.83,89.02,1264,587,677,46.44,53.56
6037555212,Census Tract 5552.12,323729,555212,678249,25826,N,1231,+33.8273348,-118.0662058,4561,462,97,10,393,3529,10.13,2.13,0.22,8.62,77.37,1184,578,606,48.82,51.18
6037570001,Census Tract 5700.01,323731,570001,1532426,0,Y,1526,+33.8634660,-118.117102,4463,2027,272,11,755,1218,45.42,6.09,0.25,16.92,27.29,1464,1053,411,71.93,28.07
6037570002,Census Tract 5700.02,323736,570002,777432,0,N,928,+33.8646532,-118.1294697,2699,1313,146,13,267,817,48.65,5.41,0.48,9.89,30.27,887,725,162,81.74,18.26
6037570003,Census Tract 5700.03,323740,570003,1141954,0,N,1464,+33.8646013,-118.1402363,4447,1827,376,12,606,1436,41.08,8.46,0.27,13.63,32.29,1421,1158,263,81.49,18.51
6037570100,Census Tract 5701,323746,570100,1157614,0,N,769,+33.8644752,-118.1532085,2837,689,570,4,565,892,24.29,20.09,0.14,19.92,31.44,736,562,174,76.36,23.64
