Geo_FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_INTPTLAT,Geo_INTPTLON,10P,10WNH,10BNH,10ANH,10L,10WNH_P,10BNH_P,10ANH_P,10L_P,10OHU,10OO,10RO,10OO_P,10RO_P
6037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",6,37,119310,34.2450202,-118.4516702,3871,425,163,559,2668,10.98,4.21,14.44,68.92,1090,578,512,53.03,46.97
6037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",6,37,119320,34.2369427,-118.4547256,4694,317,204,830,3268,6.75,4.35,17.68,69.62,1119,333,786,29.76,70.24
6037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",6,37,119340,34.233609,-118.4519009,3884,86,77,50,3654,2.21,1.98,1.29,94.08,923,16,907,1.73,98.27
6037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",6,37,119341,34.2371667,-118.4458757,2719,262,94,817,1484,9.64,3.46,30.05,54.58,766,316,450,41.25,58.75
6037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",6,37,119342,34.2407688,-118.4472671,3180,151,112,318,2551,4.75,3.52,10,80.22,714,330,384,46.22,53.78
6037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",6,37,119400,34.2378874,-118.4353682,4987,385,64,376,4079,7.72,1.28,7.54,81.79,1088,883,205,81.16,18.84
6037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",6,37,119700,34.2207731,-118.4257669,5045,1352,75,1122,2392,26.8,1.49,22.24,47.41,1294,1022,272,78.98,21.02
6037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",6,37,119800,34.2329132,-118.4291943,6108,545,62,673,4776,8.92,1.02,11.02,78.19,1393,1054,339,75.66,24.34
6037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",6,37,119900,34.2278369,-118.4412802,4940,577,65,1049,3164,11.68,1.32,21.23,64.05,1190,902,288,75.8,24.2
6037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",6,37,120010,34.2191995,-118.4622655,2844,218,59,274,2216,7.67,2.07,9.63,77.92,671,394,277,58.72,41.28
6037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",6,37,120020,34.2188235,-118.4548516,4057,203,84,615,3100,5,2.07,15.16,76.41,1040,205,835,19.71,80.29
6037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",6,37,120030,34.2152447,-118.451843,2675,73,8,99,2483,2.73,0.3,3.7,92.82,609,42,567,6.9,93.1
6037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",6,37,120103,34.2297196,-118.4517984,3287,74,95,77,3021,2.25,2.89,2.34,91.91,794,45,749,5.67,94.33
6037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",6,37,120104,34.223963,-118.4493666,2310,184,126,358,1599,7.97,5.45,15.5,69.22,726,83,643,11.43,88.57
6037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",6,37,120105,34.2340798,-118.4488025,2812,280,52,403,2043,9.96,1.85,14.33,72.65,830,297,533,35.78,64.22
6037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",6,37,120106,34.223102,-118.4563804,4417,206,93,624,3427,4.66,2.11,14.13,77.59,1118,80,1038,7.16,92.84
6037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",6,37,120107,34.226419,-118.4563804,3818,203,78,202,3276,5.32,2.04,5.29,85.8,973,84,889,8.63,91.37
6037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",6,37,120108,34.2300529,-118.4563783,4838,301,183,310,3976,6.22,3.78,6.41,82.18,1218,478,740,39.24,60.76
6037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",6,37,120300,34.2152914,-118.4408399,5531,898,86,1075,3381,16.24,1.55,19.44,61.13,1404,962,442,68.52,31.48
6037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",6,37,120400,34.2188821,-118.4323396,6272,1110,176,1283,3556,17.7,2.81,20.46,56.7,1946,654,1292,33.61,66.39
6037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",6,37,121010,34.223913,-118.403944,4989,1203,49,523,3125,24.11,0.98,10.48,62.64,1256,829,427,66,34
6037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",6,37,121020,34.2121219,-118.4020625,3741,1002,59,369,2231,26.78,1.58,9.86,59.64,994,544,450,54.73,45.27
6037121101,Census Tract 1211.01,"Census Tract 1211.01, Los Angeles County, California",6,37,121101,34.224417,-118.3654295,2932,504,58,284,2040,17.19,1.98,9.69,69.58,899,362,537,40.27,59.73
6037121102,Census Tract 1211.02,"Census Tract 1211.02, Los Angeles County, California",6,37,121102,34.2375326,-118.3841883,2721,926,24,151,1574,34.03,0.88,5.55,57.85,776,564,212,72.68,27.32
6037121210,Census Tract 1212.10,"Census Tract 1212.10, Los Angeles County, California",6,37,121210,34.2402959,-118.4039928,3122,343,33,497,2208,10.99,1.06,15.92,70.72,759,536,223,70.62,29.38
6037121221,Census Tract 1212.21,"Census Tract 1212.21, Los Angeles County, California",6,37,121221,34.2276073,-118.3955564,2365,183,28,142,1969,7.74,1.18,6,83.26,536,371,165,69.22,30.78
6037121222,Census Tract 1212.22,"Census Tract 1212.22, Los Angeles County, California",6,37,121222,34.2321411,-118.3919494,5293,342,165,231,4500,6.46,3.12,4.36,85.02,1198,431,767,35.98,64.02
6037121600,Census Tract 1216,"Census Tract 1216, Los Angeles County, California",6,37,121600,34.211069,-118.4105915,3005,1107,54,668,1084,36.84,1.8,22.23,36.07,827,664,163,80.29,19.71
6037121801,Census Tract 1218.01,"Census Tract 1218.01, Los Angeles County, California",6,37,121801,34.2114871,-118.3928771,3942,521,141,216,2990,13.22,3.58,5.48,75.85,1101,329,772,29.88,70.12
6037121802,Census Tract 1218.02,"Census Tract 1218.02, Los Angeles County, California",6,37,121802,34.2192112,-118.3913647,3525,611,196,279,2385,17.33,5.56,7.91,67.66,708,501,207,70.76,29.24
6037121900,Census Tract 1219,"Census Tract 1219, Los Angeles County, California",6,37,121900,34.217858,-118.3831998,4110,535,38,232,3239,13.02,0.92,5.64,78.81,1002,619,383,61.78,38.22
6037122000,Census Tract 1220,"Census Tract 1220, Los Angeles County, California",6,37,122000,34.2147689,-118.4183782,5446,2258,66,987,1987,41.46,1.21,18.12,36.49,1463,1099,364,75.12,24.88
6037122120,Census Tract 1221.20,"Census Tract 1221.20, Los Angeles County, California",6,37,122120,34.2107757,-118.3719094,5000,365,34,243,4305,7.3,0.68,4.86,86.1,1095,612,483,55.89,44.11
6037122121,Census Tract 1221.21,"Census Tract 1221.21, Los Angeles County, California",6,37,122121,34.2142143,-118.3705556,2833,283,37,232,2248,9.99,1.31,8.19,79.35,703,321,382,45.66,54.34
6037122122,Census Tract 1221.22,"Census Tract 1221.22, Los Angeles County, California",6,37,122122,34.2197648,-118.3736105,2439,307,108,41,1959,12.59,4.43,1.68,80.32,619,123,496,19.87,80.13
6037122200,Census Tract 1222,"Census Tract 1222, Los Angeles County, California",6,37,122200,34.2143159,-118.3594527,4141,370,28,128,3577,8.94,0.68,3.09,86.38,921,501,420,54.4,45.6
6037122410,Census Tract 1224.10,"Census Tract 1224.10, Los Angeles County, California",6,37,122410,34.2044832,-118.3919739,3794,289,174,126,3157,7.62,4.59,3.32,83.21,1046,111,935,10.61,89.39
6037122420,Census Tract 1224.20,"Census Tract 1224.20, Los Angeles County, California",6,37,122420,34.20361,-118.3832842,5050,469,158,322,4037,9.29,3.13,6.38,79.94,1304,460,844,35.28,64.72
6037123010,Census Tract 1230.10,"Census Tract 1230.10, Los Angeles County, California",6,37,123010,34.2027436,-118.3745717,4580,236,43,76,4142,5.15,0.94,1.66,90.44,986,345,641,34.99,65.01
6037123020,Census Tract 1230.20,"Census Tract 1230.20, Los Angeles County, California",6,37,123020,34.2047368,-118.3664946,3432,219,20,144,3019,6.38,0.58,4.2,87.97,741,476,265,64.24,35.76
6037123103,Census Tract 1231.03,"Census Tract 1231.03, Los Angeles County, California",6,37,123103,34.192132,-118.365403,4165,1056,116,296,2586,25.35,2.79,7.11,62.09,1437,564,873,39.25,60.75
6037123104,Census Tract 1231.04,"Census Tract 1231.04, Los Angeles County, California",6,37,123104,34.1828906,-118.3650028,4596,1131,160,247,2924,24.61,3.48,5.37,63.62,1516,406,1110,26.78,73.22
6037123203,Census Tract 1232.03,"Census Tract 1232.03, Los Angeles County, California",6,37,123203,34.1967006,-118.3916113,3765,349,149,125,3080,9.27,3.96,3.32,81.81,1035,135,900,13.04,86.96
6037123204,Census Tract 1232.04,"Census Tract 1232.04, Los Angeles County, California",6,37,123204,34.193936,-118.3943295,3449,466,136,112,2678,13.51,3.94,3.25,77.65,993,197,796,19.84,80.16
6037123205,Census Tract 1232.05,"Census Tract 1232.05, Los Angeles County, California",6,37,123205,34.1945637,-118.3835614,2645,285,62,71,2194,10.78,2.34,2.68,82.95,702,126,576,17.95,82.05
6037123206,Census Tract 1232.06,"Census Tract 1232.06, Los Angeles County, California",6,37,123206,34.1937075,-118.3748665,2945,255,70,94,2504,8.66,2.38,3.19,85.03,880,186,694,21.14,78.86
6037123301,Census Tract 1233.01,"Census Tract 1233.01, Los Angeles County, California",6,37,123301,34.2003101,-118.4001225,4559,1032,216,1140,2077,22.64,4.74,25.01,45.56,1504,674,830,44.81,55.19
6037123303,Census Tract 1233.03,"Census Tract 1233.03, Los Angeles County, California",6,37,123303,34.1972751,-118.4116037,3301,876,98,258,1988,26.54,2.97,7.82,60.22,919,310,609,33.73,66.27
6037123304,Census Tract 1233.04,"Census Tract 1233.04, Los Angeles County, California",6,37,123304,34.1965389,-118.4060882,4687,1839,152,202,2381,39.24,3.24,4.31,50.8,1647,294,1353,17.85,82.15
6037123410,Census Tract 1234.10,"Census Tract 1234.10, Los Angeles County, California",6,37,123410,34.1993793,-118.4214325,4247,1350,123,248,2428,31.79,2.9,5.84,57.17,1225,300,925,24.49,75.51
6037123420,Census Tract 1234.20,"Census Tract 1234.20, Los Angeles County, California",6,37,123420,34.193033,-118.4146718,4638,1521,92,288,2641,32.79,1.98,6.21,56.94,1355,473,882,34.91,65.09
6037123510,Census Tract 1235.10,"Census Tract 1235.10, Los Angeles County, California",6,37,123510,34.1953384,-118.4290714,4753,1763,135,370,2371,37.09,2.84,7.78,49.88,1523,441,1082,28.96,71.04
6037123520,Census Tract 1235.20,"Census Tract 1235.20, Los Angeles County, California",6,37,123520,34.1884912,-118.423608,2567,979,66,120,1326,38.14,2.57,4.67,51.66,820,299,521,36.46,63.54
6037123601,Census Tract 1236.01,"Census Tract 1236.01, Los Angeles County, California",6,37,123601,34.1774941,-118.4162038,4995,2760,203,237,1664,55.26,4.06,4.74,33.31,1789,736,1053,41.14,58.86
6037123602,Census Tract 1236.02,"Census Tract 1236.02, Los Angeles County, California",6,37,123602,34.1812199,-118.4263255,3332,1662,100,211,1266,49.88,3,6.33,38,1257,551,706,43.83,56.17
6037123700,Census Tract 1237,"Census Tract 1237, Los Angeles County, California",6,37,123700,34.1848596,-118.4095169,4114,2332,127,317,1212,56.68,3.09,7.71,29.46,1458,747,711,51.23,48.77
6037123800,Census Tract 1238,"Census Tract 1238, Los Angeles County, California",6,37,123800,34.1797368,-118.4014361,5531,3339,244,269,1494,60.37,4.41,4.86,27.01,2253,776,1477,34.44,65.56
6037123901,Census Tract 1239.01,"Census Tract 1239.01, Los Angeles County, California",6,37,123901,34.1854544,-118.3938003,4500,1498,191,242,2461,33.29,4.24,5.38,54.69,1452,537,915,36.98,63.02
6037123902,Census Tract 1239.02,"Census Tract 1239.02, Los Angeles County, California",6,37,123902,34.1758783,-118.3922288,2561,1314,124,275,758,51.31,4.84,10.74,29.6,1068,429,639,40.17,59.83
6037124000,Census Tract 1240,"Census Tract 1240, Los Angeles County, California",6,37,124000,34.1619336,-118.4045529,4550,3480,159,200,552,76.48,3.49,4.4,12.13,2050,1069,981,52.15,47.85
6037124102,Census Tract 1241.02,"Census Tract 1241.02, Los Angeles County, California",6,37,124102,34.1757824,-118.3833988,3549,1123,200,223,1889,31.64,5.64,6.28,53.23,1336,337,999,25.22,74.78
6037124103,Census Tract 1241.03,"Census Tract 1241.03, Los Angeles County, California",6,37,124103,34.1884919,-118.3834122,2030,371,37,69,1523,18.28,1.82,3.4,75.02,575,203,372,35.3,64.7
6037124104,Census Tract 1241.04,"Census Tract 1241.04, Los Angeles County, California",6,37,124104,34.1848613,-118.38341,2439,661,163,82,1471,27.1,6.68,3.36,60.31,963,149,814,15.47,84.53
6037124105,Census Tract 1241.05,"Census Tract 1241.05, Los Angeles County, California",6,37,124105,34.1812289,-118.3834061,2658,777,108,106,1602,29.23,4.06,3.99,60.27,888,148,740,16.67,83.33
6037124201,Census Tract 1242.01,"Census Tract 1242.01, Los Angeles County, California",6,37,124201,34.1848664,-118.3746763,3506,1073,85,240,2029,30.6,2.42,6.85,57.87,1094,590,504,53.93,46.07
6037124203,Census Tract 1242.03,"Census Tract 1242.03, Los Angeles County, California",6,37,124203,34.1776041,-118.374665,2748,445,67,101,2080,16.19,2.44,3.68,75.69,823,225,598,27.34,72.66
6037124204,Census Tract 1242.04,"Census Tract 1242.04, Los Angeles County, California",6,37,124204,34.1739725,-118.3746553,3071,712,143,163,1963,23.18,4.66,5.31,63.92,1020,159,861,15.59,84.41
6037124300,Census Tract 1243,"Census Tract 1243, Los Angeles County, California",6,37,124300,34.1757378,-118.3642963,4046,891,101,176,2816,22.02,2.5,4.35,69.6,1306,434,872,33.23,66.77
6037124400,Census Tract 1244,"Census Tract 1244, Los Angeles County, California",6,37,124400,34.1739658,-118.4114177,4192,2981,138,144,820,71.11,3.29,3.44,19.56,1636,780,856,47.68,52.32
6037124500,Census Tract 1245,"Census Tract 1245, Los Angeles County, California",6,37,124500,34.1722741,-118.4267703,2779,1772,98,182,624,63.76,3.53,6.55,22.45,1169,597,572,51.07,48.93
6037124600,Census Tract 1246,"Census Tract 1246, Los Angeles County, California",6,37,124600,34.1620692,-118.4269321,3123,2154,135,239,484,68.97,4.32,7.65,15.5,1338,671,667,50.15,49.85
6037124700,Census Tract 1247,"Census Tract 1247, Los Angeles County, California",6,37,124700,34.1621485,-118.414869,4796,3516,237,287,611,73.31,4.94,5.98,12.74,2098,1016,1082,48.43,51.57
6037124902,Census Tract 1249.02,"Census Tract 1249.02, Los Angeles County, California",6,37,124902,34.1702439,-118.4008746,2766,1598,181,200,679,57.77,6.54,7.23,24.55,1459,204,1255,13.98,86.02
6037124903,Census Tract 1249.03,"Census Tract 1249.03, Los Angeles County, California",6,37,124903,34.1666099,-118.4008675,3262,2096,204,144,668,64.26,6.25,4.41,20.48,1553,200,1353,12.88,87.12
6037125100,Census Tract 1251,"Census Tract 1251, Los Angeles County, California",6,37,125100,34.1648811,-118.3921251,5431,3496,367,306,1056,64.37,6.76,5.63,19.44,2701,740,1961,27.4,72.6
6037125200,Census Tract 1252,"Census Tract 1252, Los Angeles County, California",6,37,125200,34.1656901,-118.3839912,3524,1922,179,215,1057,54.54,5.08,6.1,29.99,1624,543,1081,33.44,66.56
6037125310,Census Tract 1253.10,"Census Tract 1253.10, Los Angeles County, California",6,37,125310,34.1695168,-118.366031,4750,1723,381,248,2255,36.27,8.02,5.22,47.47,1967,363,1604,18.45,81.55
6037125320,Census Tract 1253.20,"Census Tract 1253.20, Los Angeles County, California",6,37,125320,34.1666765,-118.3701944,4843,1863,482,517,1761,38.47,9.95,10.68,36.36,2337,143,2194,6.12,93.88
6037125401,Census Tract 1254.01,"Census Tract 1254.01, Los Angeles County, California",6,37,125401,34.1626066,-118.3743046,4024,1878,577,285,1101,46.67,14.34,7.08,27.36,2162,96,2066,4.44,95.56
6037125402,Census Tract 1254.02,"Census Tract 1254.02, Los Angeles County, California",6,37,125402,34.1566827,-118.3740062,3544,2123,336,232,710,59.9,9.48,6.55,20.03,1852,475,1377,25.65,74.35
6037125501,Census Tract 1255.01,"Census Tract 1255.01, Los Angeles County, California",6,37,125501,34.1622937,-118.3657855,3077,1653,221,214,898,53.72,7.18,6.95,29.18,1565,274,1291,17.51,82.49
6037125502,Census Tract 1255.02,"Census Tract 1255.02, Los Angeles County, California",6,37,125502,34.1566286,-118.3655446,3083,1952,244,253,493,63.31,7.91,8.21,15.99,1687,363,1324,21.52,78.48
6037125600,Census Tract 1256,"Census Tract 1256, Los Angeles County, California",6,37,125600,34.1578941,-118.3568613,2657,1901,113,167,363,71.55,4.25,6.29,13.66,1217,649,568,53.33,46.67
6037127102,Census Tract 1271.02,"Census Tract 1271.02, Los Angeles County, California",6,37,127102,34.2060073,-118.4445253,4726,1026,271,412,2925,21.71,5.73,8.72,61.89,1406,456,950,32.43,67.57
6037127103,Census Tract 1271.03,"Census Tract 1271.03, Los Angeles County, California",6,37,127103,34.2043745,-118.4301703,2939,762,153,152,1812,25.93,5.21,5.17,61.65,1088,200,888,18.38,81.62
6037127104,Census Tract 1271.04,"Census Tract 1271.04, Los Angeles County, California",6,37,127104,34.2051758,-118.4357986,3573,1156,165,281,1875,32.35,4.62,7.86,52.48,1132,479,653,42.31,57.69
6037127210,Census Tract 1272.10,"Census Tract 1272.10, Los Angeles County, California",6,37,127210,34.2066365,-118.4596472,5531,1104,340,570,3411,19.96,6.15,10.31,61.67,1760,493,1267,28.01,71.99
6037127220,Census Tract 1272.20,"Census Tract 1272.20, Los Angeles County, California",6,37,127220,34.2047824,-118.4531264,4931,946,239,511,3145,19.18,4.85,10.36,63.78,1585,412,1173,25.99,74.01
6037127300,Census Tract 1273,"Census Tract 1273, Los Angeles County, California",6,37,127300,34.2084003,-118.4697535,4460,1329,351,437,2184,29.8,7.87,9.8,48.97,1637,519,1118,31.7,68.3
6037127400,Census Tract 1274,"Census Tract 1274, Los Angeles County, California",6,37,127400,34.2102531,-118.4782103,5818,892,289,275,4259,15.33,4.97,4.73,73.2,1719,412,1307,23.97,76.03
6037127520,Census Tract 1275.20,"Census Tract 1275.20, Los Angeles County, California",6,37,127520,34.2184163,-118.4697511,4045,251,122,263,3318,6.21,3.02,6.5,82.03,1163,36,1127,3.1,96.9
6037127603,Census Tract 1276.03,"Census Tract 1276.03, Los Angeles County, California",6,37,127603,34.1957245,-118.4800026,2938,411,125,168,2190,13.99,4.25,5.72,74.54,843,184,659,21.83,78.17
6037127604,Census Tract 1276.04,"Census Tract 1276.04, Los Angeles County, California",6,37,127604,34.1993151,-118.479788,2939,817,201,269,1562,27.8,6.84,9.15,53.15,1137,220,917,19.35,80.65
6037127605,Census Tract 1276.05,"Census Tract 1276.05, Los Angeles County, California",6,37,127605,34.189727,-118.4847378,3549,504,208,206,2579,14.2,5.86,5.8,72.67,1062,162,900,15.25,84.75
6037127606,Census Tract 1276.06,"Census Tract 1276.06, Los Angeles County, California",6,37,127606,34.1902662,-118.4777891,3164,766,168,224,1925,24.21,5.31,7.08,60.84,1042,363,679,34.84,65.16
6037127711,Census Tract 1277.11,"Census Tract 1277.11, Los Angeles County, California",6,37,127711,34.1879585,-118.4698195,3356,1059,147,210,1854,31.56,4.38,6.26,55.24,1114,446,668,40.04,59.96
6037127712,Census Tract 1277.12,"Census Tract 1277.12, Los Angeles County, California",6,37,127712,34.1974208,-118.4700785,2991,737,182,224,1785,24.64,6.08,7.49,59.68,1060,255,805,24.06,75.94
6037127803,Census Tract 1278.03,"Census Tract 1278.03, Los Angeles County, California",6,37,127803,34.1975155,-118.4530799,4037,854,144,314,2633,21.15,3.57,7.78,65.22,1263,312,951,24.7,75.3
6037127804,Census Tract 1278.04,"Census Tract 1278.04, Los Angeles County, California",6,37,127804,34.1974926,-118.4618228,3933,1103,269,451,2001,28.04,6.84,11.47,50.88,1425,415,1010,29.12,70.88
6037127805,Census Tract 1278.05,"Census Tract 1278.05, Los Angeles County, California",6,37,127805,34.1921963,-118.4576889,3768,1042,162,224,2274,27.65,4.3,5.94,60.35,1136,278,858,24.47,75.53
6037127806,Census Tract 1278.06,"Census Tract 1278.06, Los Angeles County, California",6,37,127806,34.1885731,-118.4572359,3447,810,199,264,2096,23.5,5.77,7.66,60.81,1200,270,930,22.5,77.5
6037127910,Census Tract 1279.10,"Census Tract 1279.10, Los Angeles County, California",6,37,127910,34.1975649,-118.4443624,4769,964,238,247,3201,20.21,4.99,5.18,67.12,1454,237,1217,16.3,83.7
6037127920,Census Tract 1279.20,"Census Tract 1279.20, Los Angeles County, California",6,37,127920,34.1975655,-118.4356225,4100,1385,113,243,2237,33.78,2.76,5.93,54.56,1244,484,760,38.91,61.09
6037128101,Census Tract 1281.01,"Census Tract 1281.01, Los Angeles County, California",6,37,128101,34.1902993,-118.4356174,3738,1571,119,171,1775,42.03,3.18,4.57,47.49,1211,487,724,40.21,59.79
6037128102,Census Tract 1281.02,"Census Tract 1281.02, Los Angeles County, California",6,37,128102,34.1902959,-118.4443506,4795,871,277,288,3265,18.16,5.78,6.01,68.09,1387,271,1116,19.54,80.46
